User_id,Merchant_id,Coupon_id,Discount_rate,Distance,Date_received,Date
4803612,1169,4627.0,50:20,0.0,20160131.0,20160206.0
1533959,6021,3799.0,20:5,0.0,20160506.0,20160512.0
6926364,1169,10929.0,200:30,0.0,20160128.0,20160221.0
2549774,450,1613.0,30:5,0.0,20160609.0,20160614.0
606852,7555,9871.0,30:5,0.0,20160401.0,20160414.0
1935368,7555,7232.0,30:5,2.0,20160402.0,20160405.0
1935368,7555,7232.0,30:5,2.0,20160402.0,20160405.0
640644,25,10582.0,30:1,0.0,20160421.0,20160426.0
640644,25,8581.0,30:1,0.0,20160518.0,20160520.0
168769,1469,7430.0,50:20,1.0,20160521.0,20160602.0
168769,3710,13056.0,150:10,1.0,20160204.0,20160205.0
643332,3381,9776.0,10:5,1.0,20160129.0,20160220.0
1485320,2099,12034.0,100:10,1.0,20160125.0,20160222.0
1813256,42,6141.0,30:5,0.0,20160325.0,20160403.0
1813256,42,6141.0,30:5,0.0,20160325.0,20160403.0
2842640,1433,8923.0,30:5,0.0,20160525.0,20160526.0
194113,3381,7610.0,200:20,0.0,20160329.0,20160501.0
251521,760,6103.0,20:5,0.0,20160525.0,20160603.0
259873,984,8592.0,10:1,0.0,20160418.0,20160502.0
1227272,6485,10323.0,20:5,0.0,20160324.0,20160402.0
811524,3381,11951.0,200:20,1.0,20160129.0,20160213.0
243937,129,8944.0,30:5,0.0,20160522.0,20160529.0
2461712,6101,13684.0,20:1,0.0,20160417.0,20160507.0
2461712,6101,13684.0,20:1,0.0,20160507.0,20160514.0
4688928,7555,9871.0,30:5,4.0,20160403.0,20160404.0
171169,3928,11879.0,30:5,0.0,20160428.0,20160501.0
244897,8390,7531.0,20:5,1.0,20160323.0,20160329.0
244897,8390,7531.0,20:5,1.0,20160323.0,20160401.0
588804,2934,5686.0,30:5,2.0,20160323.0,20160329.0
2355728,3381,9776.0,10:5,0.0,20160129.0,20160202.0
229441,6528,4150.0,10:1,0.0,20160414.0,20160503.0
229441,6528,10549.0,20:1,0.0,20160416.0,20160426.0
1182728,2099,12034.0,100:10,0.0,20160207.0,20160220.0
657156,2823,8362.0,30:1,0.0,20160512.0,20160517.0
657156,2823,1147.0,30:1,0.0,20160429.0,20160512.0
657156,2823,8362.0,30:1,0.0,20160517.0,20160529.0
213505,4142,4773.0,100:10,0.0,20160123.0,20160222.0
4999200,5341,11539.0,30:5,0.0,20160205.0,20160206.0
4999200,5341,11539.0,30:5,0.0,20160206.0,20160209.0
3026960,3381,9776.0,10:5,1.0,20160129.0,20160129.0
3026960,3381,9776.0,10:5,1.0,20160131.0,20160204.0
2517008,1941,9860.0,30:5,0.0,20160531.0,20160531.0
727812,6485,10323.0,20:5,5.0,20160327.0,20160404.0
727812,6485,10323.0,20:5,5.0,20160327.0,20160404.0
478786,7229,1720.0,20:1,0.0,20160602.0,20160618.0
478786,7229,5557.0,20:1,0.0,20160513.0,20160516.0
4516896,2934,5686.0,30:5,6.0,20160325.0,20160329.0
4516896,2934,5686.0,30:5,6.0,20160325.0,20160329.0
223201,7974,9274.0,100:10,10.0,20160125.0,20160129.0
315394,1379,1579.0,30:5,10.0,20160321.0,20160322.0
860292,1941,4927.0,30:5,0.0,20160321.0,20160328.0
149665,5341,111.0,30:5,0.0,20160128.0,20160227.0
6888480,8775,9313.0,20:5,1.0,20160523.0,20160602.0
1264136,7422,4727.0,0.8,10.0,20160507.0,20160507.0
4535328,5472,11258.0,30:5,0.0,20160522.0,20160529.0
133825,3284,8643.0,20:5,0.0,20160322.0,20160328.0
133825,3284,8643.0,20:5,0.0,20160322.0,20160325.0
634500,3381,4594.0,200:20,0.0,20160125.0,20160209.0
569220,6485,2079.0,30:5,0.0,20160520.0,20160521.0
2407952,6683,12741.0,20:5,0.0,20160324.0,20160328.0
1335560,6485,10323.0,20:5,0.0,20160321.0,20160328.0
1335560,6485,10323.0,20:5,0.0,20160321.0,20160328.0
351106,3655,4485.0,0.95,1.0,20160325.0,20160325.0
5094432,3532,6521.0,50:5,0.0,20160129.0,20160131.0
241153,6485,2079.0,30:5,10.0,20160522.0,20160530.0
538884,3283,1531.0,10:5,0.0,20160322.0,20160326.0
538884,3283,1531.0,10:5,0.0,20160322.0,20160326.0
270082,3621,2705.0,20:5,0.0,20160509.0,20160522.0
270082,3621,4823.0,20:5,0.0,20160604.0,20160607.0
5130276,7418,6998.0,10:1,2.0,20160613.0,20160616.0
5130276,7418,13563.0,5:1,2.0,20160613.0,20160618.0
4353060,1945,11501.0,50:5,0.0,20160428.0,20160429.0
4353060,1945,12855.0,50:5,0.0,20160325.0,20160328.0
1416713,6024,1476.0,20:1,0.0,20160514.0,20160515.0
1416713,6024,652.0,20:5,0.0,20160524.0,20160601.0
1287689,2947,4442.0,200:20,7.0,20160508.0,20160605.0
3897362,3786,8561.0,30:5,1.0,20160523.0,20160526.0
3897362,3786,8561.0,30:5,1.0,20160522.0,20160523.0
3663890,7974,9274.0,100:10,10.0,20160125.0,20160127.0
4192274,8181,1560.0,20:5,0.0,20160322.0,20160325.0
4192274,8181,1560.0,20:5,0.0,20160322.0,20160324.0
1121801,3257,13044.0,0.95,10.0,20160407.0,20160407.0
4239396,7555,9871.0,30:5,0.0,20160408.0,20160412.0
4239396,7555,7232.0,30:5,0.0,20160324.0,20160402.0
5594148,5341,7751.0,50:10,0.0,20160131.0,20160208.0
5594148,5341,111.0,30:5,0.0,20160210.0,20160211.0
2054153,7402,11117.0,50:5,0.0,20160423.0,20160513.0
6128676,5341,111.0,30:5,0.0,20160201.0,20160222.0
1468937,5813,8401.0,30:5,0.0,20160523.0,20160525.0
1208585,7233,8251.0,20:1,1.0,20160609.0,20160611.0
1208585,7233,8251.0,20:1,1.0,20160611.0,20160616.0
1208585,7233,8251.0,20:1,1.0,20160602.0,20160604.0
1208585,7233,8251.0,20:1,1.0,20160604.0,20160609.0
541317,3811,1903.0,50:5,0.0,20160427.0,20160503.0
5642280,3381,9776.0,10:5,0.0,20160129.0,20160203.0
640389,6189,12807.0,30:1,0.0,20160608.0,20160613.0
1001733,3621,4033.0,20:5,0.0,20160519.0,20160520.0
6966312,877,6154.0,50:5,0.0,20160524.0,20160605.0
6966312,877,6154.0,50:5,0.0,20160517.0,20160527.0
3615764,8614,11753.0,30:5,1.0,20160323.0,20160327.0
3615764,8614,11753.0,30:5,1.0,20160323.0,20160331.0
1874186,8734,5271.0,30:5,0.0,20160522.0,20160527.0
544389,3917,5050.0,30:1,1.0,20160604.0,20160604.0
2964500,1379,1579.0,30:5,0.0,20160326.0,20160403.0
4154900,3381,9776.0,10:5,0.0,20160217.0,20160225.0
7021608,5674,5663.0,10:1,0.0,20160418.0,20160503.0
944133,4614,8710.0,10:1,0.0,20160517.0,20160613.0
4450344,2934,5686.0,30:5,0.0,20160321.0,20160324.0
3414548,129,8944.0,30:5,0.0,20160523.0,20160531.0
3414548,4833,7802.0,200:20,8.0,20160130.0,20160130.0
3414548,760,6103.0,20:5,0.0,20160524.0,20160530.0
3414548,760,2418.0,30:5,0.0,20160615.0,20160617.0
5789736,2970,5619.0,100:10,10.0,20160224.0,20160402.0
3158036,3621,2705.0,20:5,0.0,20160526.0,20160606.0
593157,3621,4033.0,20:5,0.0,20160611.0,20160624.0
593157,3621,2705.0,20:5,0.0,20160502.0,20160520.0
593157,3621,4823.0,20:5,0.0,20160603.0,20160613.0
3303956,3191,12820.0,50:5,10.0,20160317.0,20160326.0
5037096,6901,9589.0,30:5,0.0,20160514.0,20160517.0
1587722,7354,6676.0,30:5,0.0,20160525.0,20160603.0
1587722,7354,2002.0,50:5,0.0,20160511.0,20160525.0
1587722,3899,12728.0,20:5,1.0,20160521.0,20160522.0
6361128,904,7534.0,20:5,0.0,20160321.0,20160325.0
766725,5887,9127.0,20:1,2.0,20160603.0,20160616.0
865797,760,2418.0,30:5,0.0,20160606.0,20160607.0
1272842,6485,10323.0,20:5,3.0,20160322.0,20160329.0
1537802,2190,4261.0,30:5,0.0,20160520.0,20160603.0
3996692,4942,5843.0,0.95,0.0,20160419.0,20160419.0
2004491,1433,8923.0,30:5,10.0,20160520.0,20160523.0
2441750,6238,10389.0,20:5,0.0,20160505.0,20160506.0
2441750,6238,10389.0,20:5,0.0,20160504.0,20160505.0
2441750,6238,10389.0,20:5,0.0,20160501.0,20160504.0
4363308,760,2418.0,30:5,0.0,20160606.0,20160617.0
1746443,3284,8643.0,20:5,0.0,20160322.0,20160331.0
1746443,3284,8643.0,20:5,0.0,20160322.0,20160331.0
1746443,6650,13008.0,30:1,0.0,20160519.0,20160522.0
1681163,4083,13063.0,30:1,0.0,20160428.0,20160501.0
1301003,5341,7751.0,50:10,0.0,20160130.0,20160213.0
1301003,5341,111.0,30:5,0.0,20160130.0,20160204.0
1301003,5341,7751.0,50:10,0.0,20160201.0,20160204.0
1301003,2099,12034.0,100:10,0.0,20160130.0,20160209.0
4685868,8461,4406.0,100:30,10.0,20160522.0,20160529.0
1632011,7483,4794.0,10:5,0.0,20160322.0,20160324.0
1632011,7483,4794.0,10:5,0.0,20160322.0,20160328.0
5220396,6329,4407.0,30:5,0.0,20160520.0,20160523.0
1636619,3381,1807.0,300:30,1.0,20160124.0,20160209.0
1636619,5717,12349.0,20:5,0.0,20160124.0,20160205.0
1636619,1041,13490.0,30:5,1.0,20160124.0,20160205.0
1640459,2934,5686.0,30:5,3.0,20160326.0,20160328.0
5002284,4636,5781.0,100:10,0.0,20160516.0,20160601.0
3816470,6485,10323.0,20:5,1.0,20160322.0,20160328.0
3816470,6485,10323.0,20:5,1.0,20160322.0,20160328.0
3163670,2436,12462.0,20:5,0.0,20160519.0,20160523.0
1516811,3284,8643.0,20:5,0.0,20160322.0,20160324.0
6599724,3621,4823.0,20:5,0.0,20160601.0,20160611.0
1267979,5341,11539.0,30:5,0.0,20160125.0,20160203.0
2798102,7483,4794.0,10:5,0.0,20160326.0,20160330.0
1728011,450,1532.0,30:5,0.0,20160522.0,20160526.0
1728011,2970,5619.0,100:10,0.0,20160313.0,20160422.0
3209750,4582,313.0,0.95,0.0,20160118.0,20160119.0
451267,760,2418.0,30:5,0.0,20160603.0,20160608.0
1351436,3284,8643.0,20:5,0.0,20160323.0,20160330.0
675846,450,1532.0,30:5,1.0,20160511.0,20160514.0
675846,450,13295.0,20:5,1.0,20160514.0,20160518.0
675846,450,1532.0,30:5,1.0,20160503.0,20160516.0
1551116,8234,10848.0,20:1,0.0,20160414.0,20160425.0
1420556,1872,10946.0,30:5,0.0,20160520.0,20160526.0
3370520,3293,11364.0,30:5,1.0,20160317.0,20160319.0
437827,8614,332.0,30:5,1.0,20160523.0,20160527.0
877062,1379,1579.0,30:5,1.0,20160321.0,20160327.0
649350,2709,2840.0,100:10,1.0,20160215.0,20160215.0
715014,629,10561.0,30:10,2.0,20160528.0,20160615.0
4040216,2146,3478.0,100:10,0.0,20160130.0,20160222.0
3517976,3489,8062.0,20:1,9.0,20160318.0,20160406.0
357955,2786,13163.0,30:10,0.0,20160323.0,20160324.0
782598,129,8944.0,30:5,2.0,20160525.0,20160604.0
1565708,8580,5251.0,30:5,10.0,20160306.0,20160309.0
4050968,760,6103.0,20:5,0.0,20160522.0,20160601.0
473731,7483,4794.0,10:5,0.0,20160321.0,20160324.0
3276824,8654,875.0,10:1,10.0,20160601.0,20160606.0
3276824,8654,1376.0,10:1,10.0,20160601.0,20160605.0
557190,5341,111.0,30:5,0.0,20160207.0,20160229.0
1050380,6901,9589.0,30:5,0.0,20160514.0,20160517.0
526854,2408,10363.0,20:5,3.0,20160523.0,20160530.0
1512716,1169,10929.0,200:30,0.0,20160129.0,20160203.0
492931,2979,7263.0,100:5,1.0,20160325.0,20160407.0
1710092,5341,111.0,30:5,0.0,20160131.0,20160215.0
1647116,6434,10050.0,50:5,1.0,20160125.0,20160203.0
1647116,6485,10323.0,20:5,0.0,20160324.0,20160329.0
280963,2022,13529.0,100:30,0.0,20160521.0,20160530.0
280963,2022,3583.0,100:10,0.0,20160422.0,20160521.0
988422,6683,12741.0,20:5,0.0,20160327.0,20160404.0
1325324,4142,4773.0,100:10,0.0,20160131.0,20160214.0
632454,8390,3038.0,20:5,0.0,20160525.0,20160604.0
632454,5341,7751.0,50:10,0.0,20160127.0,20160208.0
632454,5341,111.0,30:5,0.0,20160124.0,20160207.0
534534,1041,13490.0,30:5,7.0,20160129.0,20160227.0
534534,1041,11197.0,30:5,7.0,20160114.0,20160124.0
2797592,2099,12034.0,100:10,0.0,20160207.0,20160207.0
2797592,2099,12034.0,100:10,0.0,20160207.0,20160207.0
634374,924,9501.0,20:5,0.0,20160327.0,20160330.0
864006,8676,10847.0,20:1,3.0,20160520.0,20160607.0
864006,8676,2827.0,20:5,3.0,20160520.0,20160526.0
864006,8676,10847.0,20:1,3.0,20160526.0,20160614.0
733830,6485,2079.0,30:5,0.0,20160522.0,20160526.0
2673176,3381,7610.0,200:20,1.0,20160326.0,20160507.0
668934,5341,111.0,30:5,0.0,20160207.0,20160208.0
351043,2934,5686.0,30:5,2.0,20160321.0,20160328.0
351043,2934,5686.0,30:5,2.0,20160321.0,20160324.0
3991064,5717,8192.0,20:5,1.0,20160502.0,20160503.0
286147,2934,5686.0,30:5,0.0,20160321.0,20160328.0
2062604,8390,3038.0,20:5,1.0,20160525.0,20160528.0
2062604,8390,3038.0,20:5,1.0,20160520.0,20160522.0
2062604,8390,3038.0,20:5,1.0,20160525.0,20160525.0
2689562,3284,8643.0,20:5,0.0,20160323.0,20160325.0
1411853,6901,2366.0,30:5,0.0,20160521.0,20160523.0
1411853,6901,1122.0,30:5,0.0,20160322.0,20160330.0
1413389,760,2418.0,30:5,0.0,20160602.0,20160604.0
1413389,5045,2356.0,20:5,0.0,20160322.0,20160329.0
1158413,3381,9481.0,300:30,2.0,20160128.0,20160129.0
2578970,4070,6868.0,20:5,0.0,20160322.0,20160324.0
2578970,7884,11797.0,20:1,3.0,20160416.0,20160429.0
4634676,6485,10323.0,20:5,0.0,20160322.0,20160324.0
4634676,6485,10323.0,20:5,0.0,20160322.0,20160324.0
4634676,2436,12462.0,20:5,1.0,20160603.0,20160615.0
7276596,1433,6461.0,30:5,2.0,20160326.0,20160402.0
2208794,5755,2109.0,150:20,0.0,20160505.0,20160513.0
2208794,5755,2109.0,150:20,0.0,20160421.0,20160505.0
4963380,3710,8680.0,100:10,0.0,20160127.0,20160202.0
1378061,3284,8643.0,20:5,0.0,20160324.0,20160331.0
3680282,5111,3455.0,20:1,1.0,20160103.0,20160107.0
3025946,760,2418.0,30:5,3.0,20160601.0,20160618.0
1120013,1469,7430.0,50:20,6.0,20160530.0,20160610.0
2502170,2934,5686.0,30:5,7.0,20160327.0,20160331.0
3032090,4130,1645.0,20:5,0.0,20160522.0,20160524.0
3032090,4130,1645.0,20:5,0.0,20160524.0,20160525.0
3032090,4130,1645.0,20:5,0.0,20160525.0,20160526.0
5055540,6485,10323.0,20:5,0.0,20160323.0,20160331.0
5055540,6485,10323.0,20:5,0.0,20160323.0,20160331.0
3316250,3710,8680.0,100:10,0.0,20160127.0,20160127.0
3316250,3710,8680.0,100:10,0.0,20160125.0,20160126.0
3058202,5341,7751.0,50:10,0.0,20160128.0,20160210.0
3058202,5341,111.0,30:5,0.0,20160205.0,20160219.0
3058202,4142,935.0,100:10,2.0,20160129.0,20160223.0
3058202,6901,2366.0,30:5,0.0,20160531.0,20160604.0
3058202,5341,111.0,30:5,0.0,20160205.0,20160218.0
3058202,2099,12034.0,100:10,0.0,20160205.0,20160215.0
3726362,5341,111.0,30:5,0.0,20160131.0,20160206.0
3726362,5341,111.0,30:5,0.0,20160128.0,20160229.0
3726362,5341,11539.0,30:5,0.0,20160206.0,20160220.0
3726362,5341,11539.0,30:5,0.0,20160131.0,20160206.0
3726362,5341,7751.0,50:10,0.0,20160129.0,20160131.0
3726362,2454,8088.0,20:5,1.0,20160323.0,20160331.0
3734042,3381,11951.0,200:20,4.0,20160129.0,20160203.0
1737998,7560,2128.0,20:1,0.0,20160113.0,20160118.0
1542926,5341,111.0,30:5,0.0,20160207.0,20160209.0
1610510,5006,1777.0,0.95,0.0,20160518.0,20160518.0
7229496,2062,923.0,10:1,8.0,20160526.0,20160528.0
4011548,2050,160.0,300:30,0.0,20160611.0,20160611.0
4011548,2050,4220.0,100:10,0.0,20160601.0,20160611.0
4011548,2050,3780.0,200:20,0.0,20160611.0,20160612.0
4011548,2050,3780.0,200:20,0.0,20160611.0,20160615.0
2309660,6826,2488.0,100:10,8.0,20160612.0,20160629.0
2309660,6826,3428.0,100:10,8.0,20160515.0,20160612.0
5933112,7910,9117.0,20:5,1.0,20160325.0,20160331.0
5933112,7910,9117.0,20:5,1.0,20160325.0,20160331.0
5933112,6485,10323.0,20:5,0.0,20160325.0,20160331.0
5933112,6485,10323.0,20:5,0.0,20160325.0,20160331.0
878727,8836,6469.0,100:30,1.0,20160524.0,20160622.0
3790364,2099,12034.0,100:10,0.0,20160130.0,20160216.0
6808632,3900,5705.0,0.9,0.0,20160503.0,20160503.0
885639,6900,8317.0,30:5,10.0,20160524.0,20160531.0
591495,7555,9871.0,30:5,0.0,20160417.0,20160418.0
1053710,4195,11824.0,20:5,1.0,20160325.0,20160328.0
2039054,2099,12034.0,100:10,0.0,20160130.0,20160217.0
1980686,3532,6521.0,50:5,0.0,20160115.0,20160119.0
598023,6485,10323.0,20:5,0.0,20160322.0,20160330.0
598023,6485,10323.0,20:5,0.0,20160322.0,20160326.0
2048270,2667,11131.0,20:5,0.0,20160321.0,20160326.0
1986062,6901,2366.0,30:5,2.0,20160519.0,20160611.0
1397006,2934,5686.0,30:5,1.0,20160325.0,20160326.0
1988366,5341,111.0,30:5,0.0,20160131.0,20160218.0
3059228,6485,10323.0,20:5,0.0,20160324.0,20160327.0
3587612,3621,4823.0,20:5,0.0,20160604.0,20160613.0
3587612,1941,4927.0,30:5,0.0,20160325.0,20160403.0
3587612,1433,8923.0,30:5,0.0,20160521.0,20160524.0
3587612,3621,2705.0,20:5,0.0,20160519.0,20160520.0
3587612,1433,8923.0,30:5,0.0,20160524.0,20160604.0
3587612,1941,4927.0,30:5,0.0,20160325.0,20160330.0
734343,4833,13628.0,200:20,2.0,20160130.0,20160204.0
1536014,782,1508.0,0.95,0.0,20160519.0,20160519.0
1341710,6901,9589.0,30:5,0.0,20160519.0,20160527.0
2433566,450,3732.0,30:5,0.0,20160401.0,20160401.0
3749918,3871,13066.0,100:30,0.0,20160521.0,20160619.0
2309150,1169,2663.0,150:30,0.0,20160103.0,20160103.0
2309150,1169,2663.0,150:30,0.0,20160103.0,20160103.0
2309150,5507,10665.0,20:1,3.0,20160504.0,20160506.0
2441246,5887,9127.0,20:1,0.0,20160602.0,20160608.0
1680143,2934,5686.0,30:5,0.0,20160325.0,20160401.0
1619471,931,9781.0,50:10,0.0,20160607.0,20160617.0
4383804,1379,1579.0,30:5,1.0,20160322.0,20160327.0
2014991,5656,7871.0,20:1,3.0,20160429.0,20160520.0
2461214,7221,933.0,30:5,0.0,20160322.0,20160331.0
2461214,7221,933.0,30:5,0.0,20160322.0,20160328.0
1820687,450,8555.0,30:5,0.0,20160129.0,20160217.0
2084111,760,2418.0,30:5,0.0,20160607.0,20160610.0
2018831,3786,3705.0,20:5,0.0,20160327.0,20160403.0
2018831,3284,8643.0,20:5,0.0,20160321.0,20160329.0
2018831,2934,5686.0,30:5,0.0,20160321.0,20160325.0
2018831,2934,5686.0,30:5,0.0,20160321.0,20160322.0
2018831,3939,8618.0,0.95,1.0,20160326.0,20160326.0
2018831,3284,8643.0,20:5,0.0,20160321.0,20160330.0
2018831,4597,11923.0,20:1,0.0,20160509.0,20160513.0
1955087,4472,5618.0,100:20,0.0,20160520.0,20160520.0
1955087,2973,1760.0,10:1,0.0,20160514.0,20160521.0
5532732,8037,11168.0,30:5,0.0,20160127.0,20160129.0
2042639,8386,4283.0,100:20,0.0,20160603.0,20160629.0
2042639,8386,4283.0,100:20,0.0,20160606.0,20160606.0
2387486,3518,703.0,100:20,5.0,20160527.0,20160627.0
2917406,1646,356.0,20:5,0.0,20160525.0,20160603.0
2917406,7243,8270.0,100:20,1.0,20160206.0,20160212.0
2917406,1646,356.0,20:5,0.0,20160603.0,20160616.0
2917406,1646,356.0,20:5,0.0,20160505.0,20160525.0
1399055,1169,4627.0,50:20,0.0,20160204.0,20160220.0
3723806,8386,9493.0,0.95,1.0,20160226.0,20160226.0
2806814,2970,5619.0,100:10,10.0,20160308.0,20160430.0
1928975,1495,11051.0,20:1,0.0,20160517.0,20160525.0
1144079,209,11063.0,100:10,0.0,20160522.0,20160610.0
1144079,209,11059.0,100:20,0.0,20160212.0,20160306.0
1144079,209,11063.0,100:10,0.0,20160610.0,20160622.0
417796,2934,5686.0,30:5,2.0,20160322.0,20160328.0
543240,6796,586.0,100:20,0.0,20160426.0,20160429.0
288196,5341,11539.0,30:5,0.0,20160205.0,20160209.0
2176544,7221,8130.0,30:5,10.0,20160524.0,20160621.0
2176544,7221,8130.0,30:5,10.0,20160519.0,20160520.0
2176544,7221,9835.0,20:5,10.0,20160520.0,20160524.0
2176544,7221,8130.0,30:5,10.0,20160520.0,20160614.0
2176544,7221,9835.0,20:5,10.0,20160524.0,20160527.0
2006288,3284,4481.0,30:1,0.0,20160216.0,20160225.0
2006288,4515,7305.0,20:1,0.0,20160512.0,20160512.0
2006288,3284,4481.0,30:1,0.0,20160225.0,20160229.0
3754016,1440,10993.0,30:5,0.0,20160525.0,20160601.0
906120,2099,12034.0,100:10,3.0,20160131.0,20160131.0
2314784,398,1895.0,0.9,4.0,20160401.0,20160401.0
121665,5341,7751.0,50:10,0.0,20160204.0,20160205.0
121665,5341,7751.0,50:10,0.0,20160128.0,20160205.0
125793,4275,12753.0,20:1,0.0,20160520.0,20160526.0
125793,4275,12753.0,20:1,0.0,20160523.0,20160601.0
125793,4275,12753.0,20:1,0.0,20160518.0,20160524.0
125793,4275,12753.0,20:1,0.0,20160523.0,20160530.0
125793,4275,12753.0,20:1,0.0,20160524.0,20160602.0
125793,4275,12753.0,20:1,0.0,20160526.0,20160624.0
125793,4275,12753.0,20:1,0.0,20160525.0,20160614.0
125793,4275,12753.0,20:1,0.0,20160525.0,20160615.0
125793,4275,12753.0,20:1,0.0,20160524.0,20160612.0
125793,4275,12753.0,20:1,0.0,20160520.0,20160525.0
235330,2996,1893.0,30:1,3.0,20160605.0,20160612.0
909192,6539,11070.0,10:1,10.0,20160401.0,20160403.0
1687568,8037,8684.0,0.8,4.0,20160528.0,20160530.0
1688336,797,10910.0,30:5,0.0,20160421.0,20160430.0
1688336,797,9362.0,30:5,0.0,20160613.0,20160617.0
1952528,5341,11539.0,30:5,0.0,20160201.0,20160227.0
1952528,5341,11539.0,30:5,0.0,20160125.0,20160228.0
879624,1080,13588.0,20:1,4.0,20160530.0,20160626.0
879624,1080,9645.0,20:5,4.0,20160522.0,20160530.0
2471456,760,3237.0,20:5,0.0,20160201.0,20160220.0
750216,3293,2516.0,30:5,0.0,20160501.0,20160502.0
204130,6683,12741.0,20:5,0.0,20160321.0,20160324.0
204130,760,2418.0,30:5,0.0,20160603.0,20160609.0
204130,6683,12741.0,20:5,0.0,20160321.0,20160322.0
197026,760,2418.0,30:5,1.0,20160607.0,20160628.0
377860,2970,5619.0,100:10,2.0,20160224.0,20160410.0
181186,2970,13704.0,100:30,0.0,20160521.0,20160604.0
1187600,3284,8643.0,20:5,0.0,20160325.0,20160403.0
1187600,3284,8643.0,20:5,0.0,20160325.0,20160328.0
115233,7913,3893.0,20:5,0.0,20160528.0,20160601.0
165346,4202,9452.0,20:1,0.0,20160608.0,20160608.0
478468,6485,10323.0,20:5,3.0,20160322.0,20160324.0
1391120,6485,10323.0,20:5,2.0,20160325.0,20160331.0
1391120,6485,10323.0,20:5,2.0,20160325.0,20160331.0
827016,3284,4481.0,30:1,0.0,20160121.0,20160122.0
462724,4860,8105.0,100:30,0.0,20160129.0,20160130.0
4099616,5717,8192.0,20:5,1.0,20160512.0,20160513.0
266884,7609,12657.0,10:5,0.0,20160429.0,20160512.0
6115392,2436,3992.0,30:5,1.0,20160422.0,20160511.0
191170,3381,1807.0,300:30,1.0,20160203.0,20160208.0
166786,1569,5738.0,0.8,6.0,20160209.0,20160209.0
166882,3284,8643.0,20:5,1.0,20160323.0,20160331.0
1468688,2622,6215.0,30:10,0.0,20160603.0,20160607.0
1403408,2099,12034.0,100:10,1.0,20160207.0,20160226.0
1403408,2099,12034.0,100:10,1.0,20160207.0,20160218.0
5089344,5341,111.0,30:5,0.0,20160125.0,20160226.0
224770,2934,5686.0,30:5,1.0,20160323.0,20160324.0
515140,1317,10725.0,150:10,4.0,20160523.0,20160615.0
515140,5556,2181.0,150:20,2.0,20160608.0,20160630.0
515140,1317,13021.0,100:30,4.0,20160523.0,20160526.0
515140,7011,5092.0,10:5,1.0,20160601.0,20160607.0
1143056,3381,4594.0,200:20,0.0,20160123.0,20160220.0
5107776,6909,2970.0,20:5,0.0,20160523.0,20160525.0
6956100,4663,2458.0,150:20,2.0,20160129.0,20160204.0
6436932,450,1532.0,30:5,0.0,20160501.0,20160605.0
6436932,450,3732.0,30:5,0.0,20160402.0,20160404.0
5917764,3293,11364.0,30:5,10.0,20160301.0,20160314.0
3109922,1243,10284.0,10:1,0.0,20160303.0,20160315.0
3109922,1243,13501.0,20:1,0.0,20160511.0,20160608.0
2870306,2099,12034.0,100:10,1.0,20160207.0,20160221.0
1511441,1080,11742.0,10:5,0.0,20160324.0,20160328.0
3947042,760,2418.0,30:5,0.0,20160608.0,20160615.0
4750404,2970,5619.0,100:10,0.0,20160306.0,20160429.0
4492356,7555,9871.0,30:5,1.0,20160407.0,20160419.0
1714193,2099,12034.0,100:10,4.0,20160130.0,20160204.0
1129745,1379,1579.0,30:5,0.0,20160323.0,20160325.0
1982225,1469,7430.0,50:20,0.0,20160521.0,20160523.0
2131490,8433,13922.0,30:5,3.0,20160523.0,20160531.0
2131490,8390,3038.0,20:5,0.0,20160521.0,20160524.0
2526242,1860,10975.0,30:5,0.0,20160424.0,20160508.0
2266658,6135,1068.0,10:1,0.0,20160513.0,20160518.0
2266658,6135,1068.0,10:1,0.0,20160524.0,20160602.0
2266658,6135,1068.0,10:1,0.0,20160511.0,20160513.0
2266658,6135,1068.0,10:1,0.0,20160526.0,20160603.0
2266658,6135,1068.0,10:1,0.0,20160516.0,20160519.0
2266658,6135,1068.0,10:1,0.0,20160510.0,20160511.0
2266658,6135,1068.0,10:1,0.0,20160606.0,20160612.0
2266658,6135,1068.0,10:1,0.0,20160523.0,20160526.0
2266658,6135,1068.0,10:1,0.0,20160603.0,20160607.0
2266658,6135,1068.0,10:1,0.0,20160519.0,20160524.0
1266449,6485,10323.0,20:5,0.0,20160321.0,20160329.0
1266449,6485,10323.0,20:5,0.0,20160321.0,20160329.0
1272593,1379,12367.0,30:5,0.0,20160520.0,20160530.0
2676770,1433,6461.0,30:5,0.0,20160324.0,20160325.0
1469969,760,2418.0,30:5,0.0,20160602.0,20160610.0
6937668,7555,9871.0,30:5,10.0,20160410.0,20160413.0
1210385,2099,12034.0,100:10,0.0,20160203.0,20160205.0
5370948,7616,9254.0,20:1,0.0,20160305.0,20160311.0
5370948,7616,9254.0,20:1,0.0,20160229.0,20160305.0
1869842,2934,5686.0,30:5,3.0,20160323.0,20160327.0
2697764,760,6103.0,20:5,0.0,20160522.0,20160529.0
678921,2454,8452.0,30:5,4.0,20160521.0,20160527.0
1426706,3532,1563.0,30:5,0.0,20160523.0,20160526.0
1426706,3532,6521.0,50:5,0.0,20160116.0,20160118.0
1426706,3284,8643.0,20:5,0.0,20160322.0,20160330.0
1426706,3284,8643.0,20:5,0.0,20160322.0,20160328.0
